event_key,discovery_provider,discovery_query,title,source,published_at,url
thai_flood_2011,google_news_rss,Thailand floods electronics factories supply chain after:2011-07-01 before:2011-12-01,Thailand Flooding Cripples Hard-Drive Suppliers (Published 2011),The New York Times,2011-11-06T07:00:00+00:00,https://news.google.com/rss/articles/CBMiekFVX3lxTE9Rb3JocjhVdGJpcUZJRlE1WWp0bU5JNHNkUXhIS0ZKbF8tNWlmOFQzVC1sQm9VMmpVSkkzWWxXY0kxQi1wbG5ROHlQb21KVWJrMUZDczVZbzBtMUFpaGNwY09JRGNFNUJ0OHU1dzRiTEM3bzE2NF9lRDN3?oc=5
thai_flood_2011,google_news_rss,Thailand floods electronics factories supply chain after:2011-07-01 before:2011-12-01,"Thailand's devastating floods are hitting PC hard drive supplies, warn analysts",The Guardian,2011-10-25T07:00:00+00:00,https://news.google.com/rss/articles/CBMijwFBVV95cUxOb3g1UkxhMVgyeWp0UlM5QkJBOFlVOHg1NzNYSjQ5dGswTko0dFRhajd6ZU4ycVlTTjc0NzJ0aUpreXROUFNfQ01LQ2oyWHhlRXhBMTB4d3ZYcGFkRDg3RTlyaHJMUnEtZndGREVDdFVLUm1jcDBjWkpSWksxcmJodUVZSFJLWFJJUTczUEtQbw?oc=5
thai_flood_2011,google_news_rss,Thailand floods electronics factories supply chain after:2011-07-01 before:2011-12-01,"Thailand flood disaster: how it’s affecting companies, employees, and their products",theverge.com,2011-11-05T07:00:00+00:00,https://news.google.com/rss/articles/CBMidEFVX3lxTE1BWTRPZnVweWU5ZUVjY05EZEJiZTJWU0JiOVZTeE8tOVZ6U3dYUnFLZlZSVFBUU0lZZTdiMVlPbDRrdDFFbmMwNmxNU1Z6dFpmWktxenJqTHFOQlVFUzBKQzMwLUxMZUhoUEQwU0VUNFlkZHJn?oc=5
thai_flood_2011,google_news_rss,Thailand floods electronics factories supply chain after:2011-07-01 before:2011-12-01,Splash Landing: Inside Thailand's Tech Manufacturing Crisis,Forbes,2011-11-23T08:00:00+00:00,https://news.google.com/rss/articles/CBMisgFBVV95cUxQR2FXUXVvSjdQa3pIME5lXzhEeGRJRWtWWDNNX1U0T2luTkJxeUx0UDVidER0N1pScGYyd3RoUTNobFJEa1Q1Zk9jOXNWUnJIaXRQYlozV0Vta245M2RtZXZtNlpFbENvQ2Z2cnM5SzUxaW5CNzJtQmNpV19teUQwaWpTempMQU9VYU42NUNIejNIVHNDdWlHV051QkZfc05ZMzlFRHNtaVRxWXZHNWx5ZHdB?oc=5
thai_flood_2011,google_news_rss,Thailand floods electronics factories supply chain after:2011-07-01 before:2011-12-01,Thai floods affect Honda's global output,Automotive Logistics,2011-11-02T07:00:00+00:00,https://news.google.com/rss/articles/CBMiqgFBVV95cUxPTTFRSGlSWEhoaVo1QkFPMDBsNEpuWHV2RGtOdmpubEZkWURyLVBTdTlNWXJ4SEJDeGdteVZ3dHVnMmkzSjNmOFZvOHczOURHRW5EYmUxaEV0MEJReExlUDhsU3JOR3Jmd3BCbkJKSkZoUEd2TXdaZUtfR0FYVGMwMVZmX25tb0t3LVhsWXIyNEJsR0lXQU1kc1Q5VlVybmN5ektnSlN4QU1HQQ?oc=5
thai_flood_2011,google_news_rss,Thailand floods electronics factories supply chain after:2011-07-01 before:2011-12-01,Thai Flooding Disrupts Japanese Auto Production,Claims Journal,2011-10-27T07:00:00+00:00,https://news.google.com/rss/articles/CBMiekFVX3lxTE9iUTRybFRJOTJXWGxPdVVYVm4zbmFoclBQOVlvem9ZMEFycThDNFNFZXVPc195YVY5Y0VaVmZ3OVRMbWpkZzBISFU3RU5qcE1ieGsyZVZYcGhkaFJUUjBNNTBQaU5qbTZVTEJQV1lpYnBIbTF2aXEwaTl3?oc=5
thai_flood_2011,google_news_rss,Thailand floods electronics factories supply chain after:2011-07-01 before:2011-12-01,"Toyota, Ford cut production as Thai floods disrupt supplies",Automotive News,2011-10-27T07:00:00+00:00,https://news.google.com/rss/articles/CBMitgFBVV95cUxPYVJfaWd5OEZOV3NsOGp0NTg5cHpRcTNSbXlIVkxHM3lkVGJ1SlBtY0dpSGF5MFpSMW5QWElNWjNhaDZHTThGRTJOUjg1ZnoyOUZ5cDlGVHJvUlV3d0tEZV85ellqaWEzR0RHeU40a0ZsaWIyUG5TNVZWajlXclo4bXpscW5SYlIydkc5N2NqZVAyMXFPbktxZFZsU2VfNmlIYUVhZVVScFA0N3RnZXp0TWNfS1NOUQ?oc=5
thai_flood_2011,google_news_rss,Thailand floods electronics factories supply chain after:2011-07-01 before:2011-12-01,Ford Joins Those Cutting Thai Output,WSJ,2011-10-27T07:00:00+00:00,https://news.google.com/rss/articles/CBMifEFVX3lxTE5rVEk5eEVlakQ5ZFZadnM2X2dtY1hUQVFpeHpHUzZrQjFqZVJrTkIwa1FDS0FEWWVMdGVfMGlrMUF2Vk1TSEY2UjlYRG51RTZlNTdjV1RxbmotSzdXMEwzZHIwckFJcV9qbU9xSHZlQ2ZzWGRxaGNITjlRMXc?oc=5
thai_flood_2011,google_news_rss,Thailand floods electronics factories supply chain after:2011-07-01 before:2011-12-01,Ready for a Shortage of Hard Drives? - Arik Hesseldahl - Enterprise,WSJ,2011-10-21T07:00:00+00:00,https://news.google.com/rss/articles/CBMid0FVX3lxTFBkZzJfT1ZVTEVFdUJZMW9mZWJJZWc1eFZfYjBtTXpYSDlvVzFJd3l2eEhEUjNPR3dKODRmRWJEODNmVzZld05SbW5INDBuYmRtcEwxQmdJNndickh4QWhDQUFKQkVkSFEzZmExUDk4MDRjT09vcjhJ?oc=5
thai_flood_2011,verified_seed,existing_replay_evidence,"North, Northeast inundated by effects of Nock-ten",Bangkok Post,2011-08-01,http://www.bangkokpost.com/news/local/249670/north-northeast-inundated-by-effects-of-nock-ten
